,index,unknown,v1,v2,v3,v4,v5,v6,current
3260,SANGER_SKGIIIA_CERVIX,,gs://ccle_bams/wes/SANGER_SKGIIIA_CERVIX.bam,,,,,,
3261,SANGER_SKGT2_STOMACH,,gs://ccle_bams/wes/SANGER_SKGT2_STOMACH.bam,,,,,,
3262,SANGER_SKGT4_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_SKGT4_OESOPHAGUS.bam,,,,,,
3263,SANGER_SKHEP1_LIVER,,gs://ccle_bams/wes/SANGER_SKHEP1_LIVER.bam,,,,,,
3264,SANGER_SKLMS1_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_SKLMS1_SOFT_TISSUE.bam,,,,,,
3265,SANGER_SKLU1_LUNG,,gs://ccle_bams/wes/SANGER_SKLU1_LUNG.bam,,,,,,
3266,SANGER_SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3267,SANGER_SKMEL1_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL1_SKIN.bam,,,,,,
3268,SANGER_SKMEL24_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL24_SKIN.bam,,,,,,
3269,SANGER_SKMEL28_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL28_SKIN.bam,,,,,,
3270,SANGER_SKMEL2_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL2_SKIN.bam,,,,,,
3271,SANGER_SKMEL30_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL30_SKIN.bam,,,,,,
3272,SANGER_SKMEL31_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL31_SKIN.bam,,,,,,
3273,SANGER_SKMEL3_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL3_SKIN.bam,,,,,,
3274,SANGER_SKMEL5_SKIN,,gs://ccle_bams/wes/SANGER_SKMEL5_SKIN.bam,,,,,,
3275,SANGER_SKMES1_LUNG,,gs://ccle_bams/wes/SANGER_SKMES1_LUNG.bam,,,,,,
3276,SANGER_SKMG1_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_SKMG1_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3277,SANGER_SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3278,SANGER_SKN3_UPPER_AERODIGESTIVE_TRACT,,gs://ccle_bams/wes/SANGER_SKN3_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,
3279,SANGER_SKNAS_AUTONOMIC_GANGLIA,,gs://ccle_bams/wes/SANGER_SKNAS_AUTONOMIC_GANGLIA.bam,,,,,,
3280,SANGER_SKNDZ_AUTONOMIC_GANGLIA,,gs://ccle_bams/wes/SANGER_SKNDZ_AUTONOMIC_GANGLIA.bam,,,,,,
3281,SANGER_SKNEP1_BONE,,gs://ccle_bams/wes/SANGER_SKNEP1_BONE.bam,,,,,,
3282,SANGER_SKNFI_AUTONOMIC_GANGLIA,,gs://ccle_bams/wes/SANGER_SKNFI_AUTONOMIC_GANGLIA.bam,,,,,,
3283,SANGER_SKNSH_AUTONOMIC_GANGLIA,,gs://ccle_bams/wes/SANGER_SKNSH_AUTONOMIC_GANGLIA.bam,,,,,,
3284,SANGER_SKN_URINARY_TRACT,,gs://ccle_bams/wes/SANGER_SKN_URINARY_TRACT.bam,,,,,,
3285,SANGER_SKOV3_OVARY,,gs://ccle_bams/wes/SANGER_SKOV3_OVARY.bam,,,,,,
3286,SANGER_SKPNDW_BONE,,gs://ccle_bams/wes/SANGER_SKPNDW_BONE.bam,,,,,,
3287,SANGER_SKUT1_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_SKUT1_SOFT_TISSUE.bam,,,,,,
3288,SANGER_SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3289,SANGER_SN12C_KIDNEY,,gs://ccle_bams/wes/SANGER_SN12C_KIDNEY.bam,,,,,,
3290,SANGER_SNB75_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_SNB75_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3291,SANGER_SNGM_ENDOMETRIUM,,gs://ccle_bams/wes/SANGER_SNGM_ENDOMETRIUM.bam,,,,,,
3292,SANGER_SNU1040_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNU1040_LARGE_INTESTINE.bam,,,,,,
3293,SANGER_SNU16_STOMACH,,gs://ccle_bams/wes/SANGER_SNU16_STOMACH.bam,,,,,,
3294,SANGER_SNU175_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNU175_LARGE_INTESTINE.bam,,,,,,
3295,SANGER_SNU182_LIVER,,gs://ccle_bams/wes/SANGER_SNU182_LIVER.bam,,,,,,
3296,SANGER_SNU1_STOMACH,,gs://ccle_bams/wes/SANGER_SNU1_STOMACH.bam,,,,,,
3297,SANGER_SNU283_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNU283_LARGE_INTESTINE.bam,,,,,,
3298,SANGER_SNU387_LIVER,,gs://ccle_bams/wes/SANGER_SNU387_LIVER.bam,,,,,,
3299,SANGER_SNU398_LIVER,,gs://ccle_bams/wes/SANGER_SNU398_LIVER.bam,,,,,,
3300,SANGER_SNU407_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNU407_LARGE_INTESTINE.bam,,,,,,
3301,SANGER_SNU423_LIVER,,gs://ccle_bams/wes/SANGER_SNU423_LIVER.bam,,,,,,
3302,SANGER_SNU449_LIVER,,gs://ccle_bams/wes/SANGER_SNU449_LIVER.bam,,,,,,
3303,SANGER_SNU475_LIVER,,gs://ccle_bams/wes/SANGER_SNU475_LIVER.bam,,,,,,
3304,SANGER_SNU5_STOMACH,,gs://ccle_bams/wes/SANGER_SNU5_STOMACH.bam,,,,,,
3305,SANGER_SNU61_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNU61_LARGE_INTESTINE.bam,,,,,,
3306,SANGER_SNU81_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNU81_LARGE_INTESTINE.bam,,,,,,
3307,SANGER_SNUC1_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNUC1_LARGE_INTESTINE.bam,,,,,,
3308,SANGER_SNUC2B_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNUC2B_LARGE_INTESTINE.bam,,,,,,
3309,SANGER_SNUC5_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SNUC5_LARGE_INTESTINE.bam,,,,,,
3310,SANGER_SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3311,SANGER_ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3312,SANGER_STS0421_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_STS0421_SOFT_TISSUE.bam,,,,,,
3313,SANGER_SU8686_PANCREAS,,gs://ccle_bams/wes/SANGER_SU8686_PANCREAS.bam,,,,,,
3314,SANGER_SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3315,SANGER_SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3316,SANGER_SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3317,SANGER_SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3318,SANGER_SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3319,SANGER_SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3320,SANGER_SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3321,SANGER_SUIT2_PANCREAS,,gs://ccle_bams/wes/SANGER_SUIT2_PANCREAS.bam,,,,,,
3322,SANGER_SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3323,SANGER_SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3324,SANGER_SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3325,SANGER_SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3326,SANGER_SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3327,SANGER_SW1088_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_SW1088_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3328,SANGER_SW1116_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SW1116_LARGE_INTESTINE.bam,,,,,,
3329,SANGER_SW1271_LUNG,,gs://ccle_bams/wes/SANGER_SW1271_LUNG.bam,,,,,,
3330,SANGER_SW13_ADRENAL_GLAND,,gs://ccle_bams/wes/SANGER_SW13_ADRENAL_GLAND.bam,,,,,,
3331,SANGER_SW1417_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SW1417_LARGE_INTESTINE.bam,,,,,,
3332,SANGER_SW1463_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SW1463_LARGE_INTESTINE.bam,,,,,,
3333,SANGER_SW156_KIDNEY,,gs://ccle_bams/wes/SANGER_SW156_KIDNEY.bam,,,,,,
3334,SANGER_SW1573_LUNG,,gs://ccle_bams/wes/SANGER_SW1573_LUNG.bam,,,,,,
3335,SANGER_SW1710_URINARY_TRACT,,gs://ccle_bams/wes/SANGER_SW1710_URINARY_TRACT.bam,,,,,,
3336,SANGER_SW1783_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_SW1783_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3337,SANGER_SW1990_PANCREAS,,gs://ccle_bams/wes/SANGER_SW1990_PANCREAS.bam,,,,,,
3338,SANGER_SW48_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SW48_LARGE_INTESTINE.bam,,,,,,
3339,SANGER_SW620_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SW620_LARGE_INTESTINE.bam,,,,,,
3340,SANGER_SW626_OVARY,,gs://ccle_bams/wes/SANGER_SW626_OVARY.bam,,,,,,
3341,SANGER_SW684_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_SW684_SOFT_TISSUE.bam,,,,,,
3342,SANGER_SW756_CERVIX,,gs://ccle_bams/wes/SANGER_SW756_CERVIX.bam,,,,,,
3343,SANGER_SW780_URINARY_TRACT,,gs://ccle_bams/wes/SANGER_SW780_URINARY_TRACT.bam,,,,,,
3344,SANGER_SW837_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SW837_LARGE_INTESTINE.bam,,,,,,
3345,SANGER_SW872_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_SW872_SOFT_TISSUE.bam,,,,,,
3346,SANGER_SW900_LUNG,,gs://ccle_bams/wes/SANGER_SW900_LUNG.bam,,,,,,
3347,SANGER_SW948_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_SW948_LARGE_INTESTINE.bam,,,,,,
3348,SANGER_SW954_VULVA,,gs://ccle_bams/wes/SANGER_SW954_VULVA.bam,,,,,,
3349,SANGER_SW962_VULVA,,gs://ccle_bams/wes/SANGER_SW962_VULVA.bam,,,,,,
3350,SANGER_SW982_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_SW982_SOFT_TISSUE.bam,,,,,,
3351,SANGER_T24_URINARY_TRACT,,gs://ccle_bams/wes/SANGER_T24_URINARY_TRACT.bam,,,,,,
3352,SANGER_T47D_BREAST,,gs://ccle_bams/wes/SANGER_T47D_BREAST.bam,,,,,,
3353,SANGER_T84_LARGE_INTESTINE,,gs://ccle_bams/wes/SANGER_T84_LARGE_INTESTINE.bam,,,,,,
3354,SANGER_T98G_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_T98G_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3355,SANGER_TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3356,SANGER_TASK1_BONE,,gs://ccle_bams/wes/SANGER_TASK1_BONE.bam,,,,,,
3357,SANGER_TC71_BONE,,gs://ccle_bams/wes/SANGER_TC71_BONE.bam,,,,,,
3358,SANGER_TCCSUP_URINARY_TRACT,,gs://ccle_bams/wes/SANGER_TCCSUP_URINARY_TRACT.bam,,,,,,
3359,SANGER_TCYIK_CERVIX,,gs://ccle_bams/wes/SANGER_TCYIK_CERVIX.bam,,,,,,
3360,SANGER_TE10_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE10_OESOPHAGUS.bam,,,,,,
3361,SANGER_TE11_OESOPHAGUS,,gs://ccle_bams/wes/Getz_IBM_CellLines_Exomes_19samples_02012018/SANGER_TE11_OESOPHAGUS.bam,,,,,,
3362,SANGER_TE12_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE12_OESOPHAGUS.bam,,,,,,
3363,SANGER_TE15_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE15_OESOPHAGUS.bam,,,,,,
3364,SANGER_TE1_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE1_OESOPHAGUS.bam,,,,,,
3365,SANGER_TE441T_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_TE441T_SOFT_TISSUE.bam,,,,,,
3366,SANGER_TE4_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE4_OESOPHAGUS.bam,,,,,,
3367,SANGER_TE5_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE5_OESOPHAGUS.bam,,,,,,
3368,SANGER_TE6_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE6_OESOPHAGUS.bam,,,,,,
3369,SANGER_TE8_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE8_OESOPHAGUS.bam,,,,,,
3370,SANGER_TE9_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TE9_OESOPHAGUS.bam,,,,,,
3371,SANGER_TGBC11TKB_STOMACH,,gs://ccle_bams/wes/SANGER_TGBC11TKB_STOMACH.bam,,,,,,
3372,SANGER_TGBC1TKB_BILIARY_TRACT,,gs://ccle_bams/wes/SANGER_TGBC1TKB_BILIARY_TRACT.bam,,,,,,
3373,SANGER_TGBC24TKB_BILIARY_TRACT,,gs://ccle_bams/wes/SANGER_TGBC24TKB_BILIARY_TRACT.bam,,,,,,
3374,SANGER_TGW_AUTONOMIC_GANGLIA,,gs://ccle_bams/wes/SANGER_TGW_AUTONOMIC_GANGLIA.bam,,,,,,
3375,SANGER_THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3376,SANGER_TK10_KIDNEY,,gs://ccle_bams/wes/SANGER_TK10_KIDNEY.bam,,,,,,
3377,SANGER_TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3378,SANGER_TMK1_STOMACH,,gs://ccle_bams/wes/SANGER_TMK1_STOMACH.bam,,,,,,
3379,SANGER_TOV112D_OVARY,,gs://ccle_bams/wes/SANGER_TOV112D_OVARY.bam,,,,,,
3380,SANGER_TOV21G_OVARY,,gs://ccle_bams/wes/SANGER_TOV21G_OVARY.bam,,,,,,
3381,SANGER_TT2609C02_THYROID,,gs://ccle_bams/wes/SANGER_TT2609C02_THYROID.bam,,,,,,
3382,SANGER_TT_OESOPHAGUS,,gs://ccle_bams/wes/SANGER_TT_OESOPHAGUS.bam,,,,,,
3383,SANGER_TT_THYROID,,gs://ccle_bams/wes/SANGER_TT_THYROID.bam,,,,,,
3384,SANGER_TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3385,SANGER_TYKNU_OVARY,,gs://ccle_bams/wes/SANGER_TYKNU_OVARY.bam,,,,,,
3386,SANGER_U118MG_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_U118MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3387,SANGER_U251MG_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_U251MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3388,SANGER_U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3389,SANGER_U2OS_BONE,,gs://ccle_bams/wes/SANGER_U2OS_BONE.bam,,,,,,
3390,SANGER_U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3391,SANGER_U87MG_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_U87MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3392,SANGER_UACC257_SKIN,,gs://ccle_bams/wes/SANGER_UACC257_SKIN.bam,,,,,,
3393,SANGER_UACC62_SKIN,,gs://ccle_bams/wes/SANGER_UACC62_SKIN.bam,,,,,,
3394,SANGER_UACC812_BREAST,,gs://ccle_bams/wes/SANGER_UACC812_BREAST.bam,,,,,,
3395,SANGER_UACC893_BREAST,,gs://ccle_bams/wes/SANGER_UACC893_BREAST.bam,,,,,,
3396,SANGER_UCH2_BONE,,gs://ccle_bams/wes/SANGER_UCH2_BONE.bam,,,,,,
3397,SANGER_UMC11_LUNG,,gs://ccle_bams/wes/SANGER_UMC11_LUNG.bam,,,,,,
3398,SANGER_UMUC3_URINARY_TRACT,,gs://ccle_bams/wes/SANGER_UMUC3_URINARY_TRACT.bam,,,,,,
3399,SANGER_UO31_KIDNEY,,gs://ccle_bams/wes/SANGER_UO31_KIDNEY.bam,,,,,,
3400,SANGER_UWB1289_OVARY,,gs://ccle_bams/wes/SANGER_UWB1289_OVARY.bam,,,,,,
3401,SANGER_VAESBJ_SOFT_TISSUE,,gs://ccle_bams/wes/SANGER_VAESBJ_SOFT_TISSUE.bam,,,,,,
3402,SANGER_VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3403,SANGER_VCAP_PROSTATE,,gs://ccle_bams/wes/SANGER_VCAP_PROSTATE.bam,,,,,,
3404,SANGER_VMCUB1_URINARY_TRACT,,gs://ccle_bams/wes/SANGER_VMCUB1_URINARY_TRACT.bam,,,,,,
3405,SANGER_VMRCLCD_LUNG,,gs://ccle_bams/wes/SANGER_VMRCLCD_LUNG.bam,,,,,,
3406,SANGER_VMRCMELG_SKIN,,gs://ccle_bams/wes/SANGER_VMRCMELG_SKIN.bam,,,,,,
3407,SANGER_VMRCRCW_KIDNEY,,gs://ccle_bams/wes/SANGER_VMRCRCW_KIDNEY.bam,,,,,,
3408,SANGER_VMRCRCZ_KIDNEY,,gs://ccle_bams/wes/SANGER_VMRCRCZ_KIDNEY.bam,,,,,,
3409,SANGER_WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3410,SANGER_WM115_SKIN,,gs://ccle_bams/wes/SANGER_WM115_SKIN.bam,,,,,,
3411,SANGER_WM1552C_SKIN,,gs://ccle_bams/wes/SANGER_WM1552C_SKIN.bam,,,,,,
3412,SANGER_WM278_SKIN,,gs://ccle_bams/wes/SANGER_WM278_SKIN.bam,,,,,,
3413,SANGER_WM35_SKIN,,gs://ccle_bams/wes/SANGER_WM35_SKIN.bam,,,,,,
3414,SANGER_WM793B_SKIN,,gs://ccle_bams/wes/SANGER_WM793B_SKIN.bam,,,,,,
3415,SANGER_WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3416,SANGER_WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3417,SANGER_YAPC_PANCREAS,,gs://ccle_bams/wes/SANGER_YAPC_PANCREAS.bam,,,,,,
3418,SANGER_YH13_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_YH13_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3419,SANGER_YKG1_CENTRAL_NERVOUS_SYSTEM,,gs://ccle_bams/wes/SANGER_YKG1_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,
3420,SANGER_YMB1E_BREAST,,gs://ccle_bams/wes/SANGER_YMB1E_BREAST.bam,,,,,,
3421,SANGER_YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,gs://ccle_bams/wes/SANGER_YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,
3422,SANGER_ZR7530_BREAST,,gs://ccle_bams/wes/SANGER_ZR7530_BREAST.bam,,,,,,
3423,SAS,gs://ccle_bams/rna/SAS.bam,gs://ccle_bams/rna/DepMap_CellLine_RNAseq_Aug2019/RP-1561/RNA/SAS/v1/SAS.bam,,gs://ccle_bams/wes/DepMap_CellLine_WES_Aug2019/RP-1561/Exome/SAS/v3/SAS.bam,,,,
3424,SBC-5,,gs://ccle_bams/wes/G16357/SBC-5/v1/SBC-5.bam,gs://ccle_bams/rna/G29750/SBC-5/v2/SBC-5.bam,,,,,gs://ccle_bams/rna/G16640/SBC-5/current/SBC-5.bam
3425,SCC-15,,gs://ccle_bams/rna/G16640/SCC-15/current/SCC-15.bam,gs://ccle_bams/wes/G29750/SCC-15/v2/SCC-15.bam,,,,,
3426,SCC-25,,gs://ccle_bams/wes/G16479/SCC-25/v1/SCC-25.bam,gs://ccle_bams/wes/G29750/SCC-25/v2/SCC-25.bam,,,,,gs://ccle_bams/rna/G16640/SCC-25/current/SCC-25.bam
3427,SCC-4,,gs://ccle_bams/wes/G16461/SCC-4/v1/SCC-4.bam,,,,,,gs://ccle_bams/wes/G16640/SCC-4/current/SCC-4.bam
3428,SCC-9,,,gs://ccle_bams/wes/G29750/SCC-9/v2/SCC-9.bam,,,,,
3429,SCC3,gs://ccle_bams/rna/SCC3.bam,gs://ccle_bams/wes/RP-1561/Exome/SCC3/v1/SCC3.bam,gs://ccle_bams/rna/RNA/SCC3/v2/SCC3.bam,,,,,
3430,SCCOHT-1,,gs://ccle_bams/wes/RP-1561/Exome/SCCOHT-1/v1/SCCOHT-1.bam,,,,,,
3431,SCCOHT-1_1,,gs://ccle_bams/rna/G100662/SCCOHT-1_1/current/SCCOHT-1_1.bam,,,,,,
3432,SCLC-21H,,gs://ccle_bams/rna/G16455/SCLC-21H/v1/SCLC-21H.bam,,,,,,gs://ccle_bams/wes/C1926/SCLC-21H/current/SCLC-21H.bam
3433,SCLC22H_1,,gs://ccle_bams/wes/RP-1500/Exome/SCLC22H_1/current/SCLC22H_1.bam,,,,,,
3434,SCMCRM2_1,,gs://ccle_bams/wes/RP-1420/Exome/SCMCRM2_1/current/SCMCRM2_1.bam,,,,,,
3435,SCS214_1,,gs://ccle_bams/wes/RP-1211/Exome/SCS214_1/v1/SCS214_1.bam,,,,,,gs://ccle_bams/rna/G130264/SCS214_1/current/SCS214_1.bam
3436,SCaBER,,gs://ccle_bams/rna/G29750/SCaBER/v1/SCaBER.bam,gs://ccle_bams/rna/G32831/SCaBER/v2/SCaBER.bam,,,,,gs://ccle_bams/rna/G16640/SCaBER/current/SCaBER.bam
3437,SEKI_1,,gs://ccle_bams/wes/RP-1500/Exome/SEKI_1/current/SEKI_1.bam,,,,,,
3438,SEM,,gs://ccle_bams/rna/G16640/SEM/current/SEM.bam,gs://ccle_bams/rna/G29750/SEM/v2/SEM.bam,,,,,
3439,SEMK2_1,,gs://ccle_bams/wes/RP-1561/Exome/SEMK2_1/current/SEMK2_1.bam,gs://ccle_bams/rna/G146852/SEMK2_1/v2/SEMK2_1.bam,,,,,
3440,SF-295,,gs://ccle_bams/wes/G16640/SF-295/current/SF-295.bam,gs://ccle_bams/wes/G32831/SF-295/v2/SF-295.bam,,,,,
3441,SF126,,,gs://ccle_bams/wes/G29750/SF126/v2/SF126.bam,,,,,
3442,SF172,,gs://ccle_bams/wes/CCLE_DepMap_WES_July_Dec_2018/RP-1561/Exome/SF172/v1/SF172.bam,,,,,,gs://ccle_bams/wes/G41761/SF172/current/SF172.bam
3443,SF268,,gs://ccle_bams/wes/RP-1561/Exome/SF268/current/SF268.bam,gs://ccle_bams/rna/G29750/SF268/v2/SF268.bam,,,,,
3444,SF539,,,gs://ccle_bams/wes/G29750/SF539/v2/SF539.bam,,,,,
3445,SF767,,gs://ccle_bams/wes/SF767/current/SF767.bam,,,,,,
3446,SG231,,gs://ccle_bams/wes/SG231.bam,,,,,,gs://ccle_bams/rna/RP-1561/RNA/SG231/current/SG231.bam
3447,SH-10-TC,,gs://ccle_bams/rna/G16640/SH-10-TC/current/SH-10-TC.bam,gs://ccle_bams/rna/G16456/SH-10-TC/v2/SH-10-TC.bam,gs://ccle_bams/rna/G29750/SH-10-TC/v3/SH-10-TC.bam,,,,
3448,SH-4,,gs://ccle_bams/wes/G16640/SH-4/current/SH-4.bam,gs://ccle_bams/wes/G29750/SH-4/v2/SH-4.bam,,,,,
