index,unknown,v1,v2,v3,v4,v5,v6,current
SANGER_SKGIIIA_CERVIX,gs://ccle_bams/wes/SANGER_SKGIIIA_CERVIX.bam,,,,,,,
SANGER_SKGT2_STOMACH,gs://ccle_bams/wes/SANGER_SKGT2_STOMACH.bam,,,,,,,
SANGER_SKGT4_OESOPHAGUS,gs://ccle_bams/wes/SANGER_SKGT4_OESOPHAGUS.bam,,,,,,,
SANGER_SKHEP1_LIVER,gs://ccle_bams/wes/SANGER_SKHEP1_LIVER.bam,,,,,,,
SANGER_SKLMS1_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_SKLMS1_SOFT_TISSUE.bam,,,,,,,
SANGER_SKLU1_LUNG,gs://ccle_bams/wes/SANGER_SKLU1_LUNG.bam,,,,,,,
SANGER_SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SKMEL1_SKIN,gs://ccle_bams/wes/SANGER_SKMEL1_SKIN.bam,,,,,,,
SANGER_SKMEL24_SKIN,gs://ccle_bams/wes/SANGER_SKMEL24_SKIN.bam,,,,,,,
SANGER_SKMEL28_SKIN,gs://ccle_bams/wes/SANGER_SKMEL28_SKIN.bam,,,,,,,
SANGER_SKMEL2_SKIN,gs://ccle_bams/wes/SANGER_SKMEL2_SKIN.bam,,,,,,,
SANGER_SKMEL30_SKIN,gs://ccle_bams/wes/SANGER_SKMEL30_SKIN.bam,,,,,,,
SANGER_SKMEL31_SKIN,gs://ccle_bams/wes/SANGER_SKMEL31_SKIN.bam,,,,,,,
SANGER_SKMEL3_SKIN,gs://ccle_bams/wes/SANGER_SKMEL3_SKIN.bam,,,,,,,
SANGER_SKMEL5_SKIN,gs://ccle_bams/wes/SANGER_SKMEL5_SKIN.bam,,,,,,,
SANGER_SKMES1_LUNG,gs://ccle_bams/wes/SANGER_SKMES1_LUNG.bam,,,,,,,
SANGER_SKMG1_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_SKMG1_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SKN3_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_SKN3_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_SKNAS_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_SKNAS_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_SKNDZ_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_SKNDZ_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_SKNEP1_BONE,gs://ccle_bams/wes/SANGER_SKNEP1_BONE.bam,,,,,,,
SANGER_SKNFI_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_SKNFI_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_SKNSH_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_SKNSH_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_SKN_URINARY_TRACT,gs://ccle_bams/wes/SANGER_SKN_URINARY_TRACT.bam,,,,,,,
SANGER_SKOV3_OVARY,gs://ccle_bams/wes/SANGER_SKOV3_OVARY.bam,,,,,,,
SANGER_SKPNDW_BONE,gs://ccle_bams/wes/SANGER_SKPNDW_BONE.bam,,,,,,,
SANGER_SKUT1_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_SKUT1_SOFT_TISSUE.bam,,,,,,,
SANGER_SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SN12C_KIDNEY,gs://ccle_bams/wes/SANGER_SN12C_KIDNEY.bam,,,,,,,
SANGER_SNB75_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_SNB75_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_SNGM_ENDOMETRIUM,gs://ccle_bams/wes/SANGER_SNGM_ENDOMETRIUM.bam,,,,,,,
SANGER_SNU1040_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNU1040_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNU16_STOMACH,gs://ccle_bams/wes/SANGER_SNU16_STOMACH.bam,,,,,,,
SANGER_SNU175_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNU175_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNU182_LIVER,gs://ccle_bams/wes/SANGER_SNU182_LIVER.bam,,,,,,,
SANGER_SNU1_STOMACH,gs://ccle_bams/wes/SANGER_SNU1_STOMACH.bam,,,,,,,
SANGER_SNU283_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNU283_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNU387_LIVER,gs://ccle_bams/wes/SANGER_SNU387_LIVER.bam,,,,,,,
SANGER_SNU398_LIVER,gs://ccle_bams/wes/SANGER_SNU398_LIVER.bam,,,,,,,
SANGER_SNU407_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNU407_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNU423_LIVER,gs://ccle_bams/wes/SANGER_SNU423_LIVER.bam,,,,,,,
SANGER_SNU449_LIVER,gs://ccle_bams/wes/SANGER_SNU449_LIVER.bam,,,,,,,
SANGER_SNU475_LIVER,gs://ccle_bams/wes/SANGER_SNU475_LIVER.bam,,,,,,,
SANGER_SNU5_STOMACH,gs://ccle_bams/wes/SANGER_SNU5_STOMACH.bam,,,,,,,
SANGER_SNU61_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNU61_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNU81_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNU81_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNUC1_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNUC1_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNUC2B_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNUC2B_LARGE_INTESTINE.bam,,,,,,,
SANGER_SNUC5_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SNUC5_LARGE_INTESTINE.bam,,,,,,,
SANGER_SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_STS0421_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_STS0421_SOFT_TISSUE.bam,,,,,,,
SANGER_SU8686_PANCREAS,gs://ccle_bams/wes/SANGER_SU8686_PANCREAS.bam,,,,,,,
SANGER_SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUIT2_PANCREAS,gs://ccle_bams/wes/SANGER_SUIT2_PANCREAS.bam,,,,,,,
SANGER_SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_SW1088_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_SW1088_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_SW1116_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SW1116_LARGE_INTESTINE.bam,,,,,,,
SANGER_SW1271_LUNG,gs://ccle_bams/wes/SANGER_SW1271_LUNG.bam,,,,,,,
SANGER_SW13_ADRENAL_GLAND,gs://ccle_bams/wes/SANGER_SW13_ADRENAL_GLAND.bam,,,,,,,
SANGER_SW1417_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SW1417_LARGE_INTESTINE.bam,,,,,,,
SANGER_SW1463_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SW1463_LARGE_INTESTINE.bam,,,,,,,
SANGER_SW156_KIDNEY,gs://ccle_bams/wes/SANGER_SW156_KIDNEY.bam,,,,,,,
SANGER_SW1573_LUNG,gs://ccle_bams/wes/SANGER_SW1573_LUNG.bam,,,,,,,
SANGER_SW1710_URINARY_TRACT,gs://ccle_bams/wes/SANGER_SW1710_URINARY_TRACT.bam,,,,,,,
SANGER_SW1783_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_SW1783_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_SW1990_PANCREAS,gs://ccle_bams/wes/SANGER_SW1990_PANCREAS.bam,,,,,,,
SANGER_SW48_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SW48_LARGE_INTESTINE.bam,,,,,,,
SANGER_SW620_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SW620_LARGE_INTESTINE.bam,,,,,,,
SANGER_SW626_OVARY,gs://ccle_bams/wes/SANGER_SW626_OVARY.bam,,,,,,,
SANGER_SW684_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_SW684_SOFT_TISSUE.bam,,,,,,,
SANGER_SW756_CERVIX,gs://ccle_bams/wes/SANGER_SW756_CERVIX.bam,,,,,,,
SANGER_SW780_URINARY_TRACT,gs://ccle_bams/wes/SANGER_SW780_URINARY_TRACT.bam,,,,,,,
SANGER_SW837_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SW837_LARGE_INTESTINE.bam,,,,,,,
SANGER_SW872_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_SW872_SOFT_TISSUE.bam,,,,,,,
SANGER_SW900_LUNG,gs://ccle_bams/wes/SANGER_SW900_LUNG.bam,,,,,,,
SANGER_SW948_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_SW948_LARGE_INTESTINE.bam,,,,,,,
SANGER_SW954_VULVA,gs://ccle_bams/wes/SANGER_SW954_VULVA.bam,,,,,,,
SANGER_SW962_VULVA,gs://ccle_bams/wes/SANGER_SW962_VULVA.bam,,,,,,,
SANGER_SW982_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_SW982_SOFT_TISSUE.bam,,,,,,,
SANGER_T24_URINARY_TRACT,gs://ccle_bams/wes/SANGER_T24_URINARY_TRACT.bam,,,,,,,
SANGER_T47D_BREAST,gs://ccle_bams/wes/SANGER_T47D_BREAST.bam,,,,,,,
SANGER_T84_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_T84_LARGE_INTESTINE.bam,,,,,,,
SANGER_T98G_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_T98G_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_TASK1_BONE,gs://ccle_bams/wes/SANGER_TASK1_BONE.bam,,,,,,,
SANGER_TC71_BONE,gs://ccle_bams/wes/SANGER_TC71_BONE.bam,,,,,,,
SANGER_TCCSUP_URINARY_TRACT,gs://ccle_bams/wes/SANGER_TCCSUP_URINARY_TRACT.bam,,,,,,,
SANGER_TCYIK_CERVIX,gs://ccle_bams/wes/SANGER_TCYIK_CERVIX.bam,,,,,,,
SANGER_TE10_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE10_OESOPHAGUS.bam,,,,,,,
SANGER_TE11_OESOPHAGUS,gs://ccle_bams/wes/Getz_IBM_CellLines_Exomes_19samples_02012018/SANGER_TE11_OESOPHAGUS.bam,,,,,,,
SANGER_TE12_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE12_OESOPHAGUS.bam,,,,,,,
SANGER_TE15_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE15_OESOPHAGUS.bam,,,,,,,
SANGER_TE1_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE1_OESOPHAGUS.bam,,,,,,,
SANGER_TE441T_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_TE441T_SOFT_TISSUE.bam,,,,,,,
SANGER_TE4_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE4_OESOPHAGUS.bam,,,,,,,
SANGER_TE5_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE5_OESOPHAGUS.bam,,,,,,,
SANGER_TE6_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE6_OESOPHAGUS.bam,,,,,,,
SANGER_TE8_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE8_OESOPHAGUS.bam,,,,,,,
SANGER_TE9_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TE9_OESOPHAGUS.bam,,,,,,,
SANGER_TGBC11TKB_STOMACH,gs://ccle_bams/wes/SANGER_TGBC11TKB_STOMACH.bam,,,,,,,
SANGER_TGBC1TKB_BILIARY_TRACT,gs://ccle_bams/wes/SANGER_TGBC1TKB_BILIARY_TRACT.bam,,,,,,,
SANGER_TGBC24TKB_BILIARY_TRACT,gs://ccle_bams/wes/SANGER_TGBC24TKB_BILIARY_TRACT.bam,,,,,,,
SANGER_TGW_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_TGW_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_TK10_KIDNEY,gs://ccle_bams/wes/SANGER_TK10_KIDNEY.bam,,,,,,,
SANGER_TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_TMK1_STOMACH,gs://ccle_bams/wes/SANGER_TMK1_STOMACH.bam,,,,,,,
SANGER_TOV112D_OVARY,gs://ccle_bams/wes/SANGER_TOV112D_OVARY.bam,,,,,,,
SANGER_TOV21G_OVARY,gs://ccle_bams/wes/SANGER_TOV21G_OVARY.bam,,,,,,,
SANGER_TT2609C02_THYROID,gs://ccle_bams/wes/SANGER_TT2609C02_THYROID.bam,,,,,,,
SANGER_TT_OESOPHAGUS,gs://ccle_bams/wes/SANGER_TT_OESOPHAGUS.bam,,,,,,,
SANGER_TT_THYROID,gs://ccle_bams/wes/SANGER_TT_THYROID.bam,,,,,,,
SANGER_TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_TYKNU_OVARY,gs://ccle_bams/wes/SANGER_TYKNU_OVARY.bam,,,,,,,
SANGER_U118MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_U118MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_U251MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_U251MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_U2OS_BONE,gs://ccle_bams/wes/SANGER_U2OS_BONE.bam,,,,,,,
SANGER_U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_U87MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_U87MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_UACC257_SKIN,gs://ccle_bams/wes/SANGER_UACC257_SKIN.bam,,,,,,,
SANGER_UACC62_SKIN,gs://ccle_bams/wes/SANGER_UACC62_SKIN.bam,,,,,,,
SANGER_UACC812_BREAST,gs://ccle_bams/wes/SANGER_UACC812_BREAST.bam,,,,,,,
SANGER_UACC893_BREAST,gs://ccle_bams/wes/SANGER_UACC893_BREAST.bam,,,,,,,
SANGER_UCH2_BONE,gs://ccle_bams/wes/SANGER_UCH2_BONE.bam,,,,,,,
SANGER_UMC11_LUNG,gs://ccle_bams/wes/SANGER_UMC11_LUNG.bam,,,,,,,
SANGER_UMUC3_URINARY_TRACT,gs://ccle_bams/wes/SANGER_UMUC3_URINARY_TRACT.bam,,,,,,,
SANGER_UO31_KIDNEY,gs://ccle_bams/wes/SANGER_UO31_KIDNEY.bam,,,,,,,
SANGER_UWB1289_OVARY,gs://ccle_bams/wes/SANGER_UWB1289_OVARY.bam,,,,,,,
SANGER_VAESBJ_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_VAESBJ_SOFT_TISSUE.bam,,,,,,,
SANGER_VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_VCAP_PROSTATE,gs://ccle_bams/wes/SANGER_VCAP_PROSTATE.bam,,,,,,,
SANGER_VMCUB1_URINARY_TRACT,gs://ccle_bams/wes/SANGER_VMCUB1_URINARY_TRACT.bam,,,,,,,
SANGER_VMRCLCD_LUNG,gs://ccle_bams/wes/SANGER_VMRCLCD_LUNG.bam,,,,,,,
SANGER_VMRCMELG_SKIN,gs://ccle_bams/wes/SANGER_VMRCMELG_SKIN.bam,,,,,,,
SANGER_VMRCRCW_KIDNEY,gs://ccle_bams/wes/SANGER_VMRCRCW_KIDNEY.bam,,,,,,,
SANGER_VMRCRCZ_KIDNEY,gs://ccle_bams/wes/SANGER_VMRCRCZ_KIDNEY.bam,,,,,,,
SANGER_WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_WM115_SKIN,gs://ccle_bams/wes/SANGER_WM115_SKIN.bam,,,,,,,
SANGER_WM1552C_SKIN,gs://ccle_bams/wes/SANGER_WM1552C_SKIN.bam,,,,,,,
SANGER_WM278_SKIN,gs://ccle_bams/wes/SANGER_WM278_SKIN.bam,,,,,,,
SANGER_WM35_SKIN,gs://ccle_bams/wes/SANGER_WM35_SKIN.bam,,,,,,,
SANGER_WM793B_SKIN,gs://ccle_bams/wes/SANGER_WM793B_SKIN.bam,,,,,,,
SANGER_WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_YAPC_PANCREAS,gs://ccle_bams/wes/SANGER_YAPC_PANCREAS.bam,,,,,,,
SANGER_YH13_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_YH13_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_YKG1_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_YKG1_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_YMB1E_BREAST,gs://ccle_bams/wes/SANGER_YMB1E_BREAST.bam,,,,,,,
SANGER_YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_ZR7530_BREAST,gs://ccle_bams/wes/SANGER_ZR7530_BREAST.bam,,,,,,,
SAS,gs://ccle_bams/rna/SAS.bam,gs://ccle_bams/rna/DepMap_CellLine_RNAseq_Aug2019/RP-1561/RNA/SAS/v1/SAS.bam,,gs://ccle_bams/wes/DepMap_CellLine_WES_Aug2019/RP-1561/Exome/SAS/v3/SAS.bam,,,,
SBC-5,,gs://ccle_bams/wes/G16357/SBC-5/v1/SBC-5.bam,gs://ccle_bams/rna/G29750/SBC-5/v2/SBC-5.bam,,,,,gs://ccle_bams/rna/G16640/SBC-5/current/SBC-5.bam
SCC-15,,,gs://ccle_bams/wes/G29750/SCC-15/v2/SCC-15.bam,,,,,gs://ccle_bams/rna/G16640/SCC-15/current/SCC-15.bam
SCC-25,,gs://ccle_bams/wes/G16479/SCC-25/v1/SCC-25.bam,gs://ccle_bams/wes/G29750/SCC-25/v2/SCC-25.bam,,,,,gs://ccle_bams/rna/G16640/SCC-25/current/SCC-25.bam
SCC-4,,gs://ccle_bams/wes/G16461/SCC-4/v1/SCC-4.bam,,,,,,gs://ccle_bams/wes/G16640/SCC-4/current/SCC-4.bam
SCC-9,,,gs://ccle_bams/wes/G29750/SCC-9/v2/SCC-9.bam,,,,,
SCC3,gs://ccle_bams/rna/SCC3.bam,gs://ccle_bams/wes/RP-1561/Exome/SCC3/v1/SCC3.bam,gs://ccle_bams/rna/RNA/SCC3/v2/SCC3.bam,,,,,
SCCOHT-1,,gs://ccle_bams/wes/RP-1561/Exome/SCCOHT-1/v1/SCCOHT-1.bam,,,,,,
SCCOHT-1_1,,,,,,,,gs://ccle_bams/rna/G100662/SCCOHT-1_1/current/SCCOHT-1_1.bam
SCLC-21H,,gs://ccle_bams/rna/G16455/SCLC-21H/v1/SCLC-21H.bam,,,,,,gs://ccle_bams/wes/C1926/SCLC-21H/current/SCLC-21H.bam
SCLC22H_1,,,,,,,,gs://ccle_bams/wes/RP-1500/Exome/SCLC22H_1/current/SCLC22H_1.bam
SCMCRM2_1,,,,,,,,gs://ccle_bams/wes/RP-1420/Exome/SCMCRM2_1/current/SCMCRM2_1.bam
SCS214_1,,gs://ccle_bams/wes/RP-1211/Exome/SCS214_1/v1/SCS214_1.bam,,,,,,gs://ccle_bams/rna/G130264/SCS214_1/current/SCS214_1.bam
SCaBER,,gs://ccle_bams/rna/G29750/SCaBER/v1/SCaBER.bam,gs://ccle_bams/rna/G32831/SCaBER/v2/SCaBER.bam,,,,,gs://ccle_bams/rna/G16640/SCaBER/current/SCaBER.bam
SEKI_1,,,,,,,,gs://ccle_bams/wes/RP-1500/Exome/SEKI_1/current/SEKI_1.bam
SEM,,,gs://ccle_bams/rna/G29750/SEM/v2/SEM.bam,,,,,gs://ccle_bams/rna/G16640/SEM/current/SEM.bam
SEMK2_1,,,gs://ccle_bams/rna/G146852/SEMK2_1/v2/SEMK2_1.bam,,,,,gs://ccle_bams/wes/RP-1561/Exome/SEMK2_1/current/SEMK2_1.bam
SF-295,,,gs://ccle_bams/wes/G32831/SF-295/v2/SF-295.bam,,,,,gs://ccle_bams/wes/G16640/SF-295/current/SF-295.bam
SF126,,,gs://ccle_bams/wes/G29750/SF126/v2/SF126.bam,,,,,
SF172,,gs://ccle_bams/wes/CCLE_DepMap_WES_July_Dec_2018/RP-1561/Exome/SF172/v1/SF172.bam,,,,,,gs://ccle_bams/wes/G41761/SF172/current/SF172.bam
SF268,,,gs://ccle_bams/rna/G29750/SF268/v2/SF268.bam,,,,,gs://ccle_bams/wes/RP-1561/Exome/SF268/current/SF268.bam
SF539,,,gs://ccle_bams/wes/G29750/SF539/v2/SF539.bam,,,,,
SF767,,,,,,,,gs://ccle_bams/wes/SF767/current/SF767.bam
SG231,gs://ccle_bams/wes/SG231.bam,,,,,,,gs://ccle_bams/rna/RP-1561/RNA/SG231/current/SG231.bam
SH-10-TC,,,gs://ccle_bams/rna/G16456/SH-10-TC/v2/SH-10-TC.bam,gs://ccle_bams/rna/G29750/SH-10-TC/v3/SH-10-TC.bam,,,,gs://ccle_bams/rna/G16640/SH-10-TC/current/SH-10-TC.bam
SH-4,,,gs://ccle_bams/wes/G29750/SH-4/v2/SH-4.bam,,,,,gs://ccle_bams/wes/G16640/SH-4/current/SH-4.bam
SHI1,gs://ccle_bams/wes/SHI1.bam,gs://ccle_bams/rna/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/SHI1/v1/SHI1.bam,,,,,,
SHMAC5,gs://ccle_bams/wes/SHMAC5.bam,gs://ccle_bams/rna/Getz_IBM_CellLine_RNAseq_June2019/RP-1561/RNA/SHMAC5/v1/SHMAC5.bam,,,,,,
SHP-77,,,,,gs://ccle_bams/wes/G29750/SHP-77/v4/SHP-77.bam,,,
SIG-M5,,,,gs://ccle_bams/rna/G29750/SIG-M5/v3/SIG-M5.bam,,,,
SIMA,,,,,,,,gs://ccle_bams/wes/G48942/SIMA/current/SIMA.bam
SISO,,,gs://ccle_bams/wes/Getz_IBM_CellLines_Exomes_11samples_04122018/G141708/NA/SISO/v2/SISO.bam,,,,,gs://ccle_bams/wes/RP-1561/Exome/SISO/current/SISO.bam
SJSA-1,,,gs://ccle_bams/wes/G29750/SJSA-1/v2/SJSA-1.bam,,,,,gs://ccle_bams/wes/G16640/SJSA-1/current/SJSA-1.bam
