entity:sample_id	participant	Source	target_type	WES_bai	WES_bam	WES_bam_path
sanger_ACH-002269	ACH-002269		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002270	ACH-002270		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002271	ACH-002271		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MFHINO_SOFT_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MFHINO_SOFT_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MFHINO_SOFT_TISSUE.bam
sanger_ACH-002272	ACH-002272		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002273	ACH-002273		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002274	ACH-002274		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002275	ACH-002275		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002276	ACH-002276		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002277	ACH-002277		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NBTU110_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NBTU110_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NBTU110_AUTONOMIC_GANGLIA.bam
sanger_ACH-002278	ACH-002278		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB10_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB10_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB10_AUTONOMIC_GANGLIA.bam
sanger_ACH-002279	ACH-002279		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB12_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB12_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB12_AUTONOMIC_GANGLIA.bam
sanger_ACH-002280	ACH-002280		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB13_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB13_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB13_AUTONOMIC_GANGLIA.bam
sanger_ACH-002281	ACH-002281		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB14_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB14_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB14_AUTONOMIC_GANGLIA.bam
sanger_ACH-002282	ACH-002282		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB17_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB17_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB17_AUTONOMIC_GANGLIA.bam
sanger_ACH-002283	ACH-002283		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB5_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB5_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB5_AUTONOMIC_GANGLIA.bam
sanger_ACH-002284	ACH-002284		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB6_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB6_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB6_AUTONOMIC_GANGLIA.bam
sanger_ACH-002285	ACH-002285		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB7_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB7_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NB7_AUTONOMIC_GANGLIA.bam
sanger_ACH-002286	ACH-002286		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH128_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH128_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH128_LUNG.bam
sanger_ACH-002287	ACH-002287		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH630_LARGE_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH630_LARGE_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH630_LARGE_INTESTINE.bam
sanger_ACH-002288	ACH-002288		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NEC8_TESTIS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NEC8_TESTIS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NEC8_TESTIS.bam
sanger_ACH-002289	ACH-002289		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002290	ACH-002290		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002291	ACH-002291		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NTERA2CLD1_TESTIS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NTERA2CLD1_TESTIS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NTERA2CLD1_TESTIS.bam
sanger_ACH-002292	ACH-002292		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OACP4C_OESOPHAGUS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OACP4C_OESOPHAGUS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OACP4C_OESOPHAGUS.bam
sanger_ACH-002293	ACH-002293		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002294	ACH-002294		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI15A_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI15A_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI15A_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002295	ACH-002295		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI30_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI30_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI30_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002296	ACH-002296		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI38_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI38_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI38_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002297	ACH-002297		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI4B_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI4B_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI4B_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002298	ACH-002298		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI6A_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI6A_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_PCI6A_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002299	ACH-002299		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002300	ACH-002300		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002301	ACH-002301		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RF48_STOMACH.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RF48_STOMACH.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RF48_STOMACH.bam
sanger_ACH-002302	ACH-002302		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002303	ACH-002303		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SCI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SCI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SCI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002304	ACH-002304		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SKMG1_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SKMG1_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SKMG1_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002305	ACH-002305		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SKN3_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SKN3_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SKN3_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002306	ACH-002306		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_STS0421_SOFT_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_STS0421_SOFT_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_STS0421_SOFT_TISSUE.bam
sanger_ACH-002307	ACH-002307		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002308	ACH-002308		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002309	ACH-002309		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW684_SOFT_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW684_SOFT_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW684_SOFT_TISSUE.bam
sanger_ACH-002310	ACH-002310		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW872_SOFT_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW872_SOFT_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW872_SOFT_TISSUE.bam
sanger_ACH-002311	ACH-002311		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TE12_OESOPHAGUS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TE12_OESOPHAGUS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TE12_OESOPHAGUS.bam
sanger_ACH-002312	ACH-002312		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TGBC24TKB_BILIARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TGBC24TKB_BILIARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TGBC24TKB_BILIARY_TRACT.bam
sanger_ACH-002313	ACH-002313		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002314	ACH-002314		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002315	ACH-002315		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SCC90_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SCC90_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SCC90_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002316	ACH-002316		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002317	ACH-002317		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
